Depth,Map,Width,Height,PointA,PointB,Time1,Time2,Time3,Time4,Time5,Time6,Time7,Time8,Time9,Time10,AvgTime,Distance,NodesVisited
6,A,1500,1500,(100 100),(1400 100),0.000997,0.001996,0.000996,0.000998,0.000996,0.001995,0.000997,0.001008,0.000987,0.001005,0.0011975,4558.75,229
6,A,1500,1500,(100 1400),(1400 100),0.000973,0.001998,0.001993,0.000997,0.001995,0.000996,0.001994,0.002021,0.00197,0.000997,0.0015934,5860.91,271
6,A,1500,1500,(100 1400),(1400 1400),0.000965,0.001994,0.000996,0.000999,0.001994,0.000997,0.000998,0.001996,0.001001,0.001989,0.0013929,4688.04,303
6,A,1500,1500,(100 100),(1400 1400),0.002034,0.001996,0.001985,0.000968,0.001994,0.001994,0.001995,0.000999,0.001993,0.001994,0.0017952,5469.86,360
6,A,3000,3000,(200 200),(2800 200),0.000997,0.000997,0.000997,0.001995,0.000997,0.000997,0.000998,0.000997,0.000998,0.000997,0.001097,9117.51,231
6,A,3000,3000,(200 2800),(2800 200),0.002003,0.002004,0.000979,0.001998,0.000994,0.001995,0.000997,0.001994,0.000998,0.002002,0.0015964,11721.8,273
6,A,3000,3000,(200 2800),(2800 2800),0.000718,0.001988,0.000998,0.001995,0.000997,0.000997,0.001995,0.000997,0.000997,0.001995,0.0013677,9376.08,303
6,A,3000,3000,(200 200),(2800 2800),0.001994,0.001994,0.001997,0.001993,0.001994,0.002991,0.001996,0.002993,0.001995,0.001997,0.0021944,10939.7,362
6,B,100,100,(6.66667 6.66667),(93.3333 6.66667),0.00599,0.004982,0.003989,0.003992,0.004985,0.003989,0.002992,0.003989,0.004002,0.003976,0.0042886,324.964,511
6,B,100,100,(6.66667 93.3333),(93.3333 6.66667),0.00399,0.004986,0.004033,0.005983,0.003947,0.004031,0.004948,0.005028,0.003945,0.005019,0.004591,419.316,554
6,B,100,100,(6.66667 93.3333),(93.3333 93.3333),0.002997,0.002002,0.002028,0.001998,0.001952,0.002028,0.001957,0.002039,0.001952,0.002989,0.0021942,311.269,449
6,B,100,100,(6.66667 6.66667),(93.3333 93.3333),0.003034,0.00302,0.004941,0.001995,0.002969,0.003035,0.002974,0.002009,0.002995,0.002995,0.0029967,361.216,549
6,B,200,200,(13.3333 13.3333),(186.667 13.3333),0.002992,0.002992,0.001995,0.004006,0.002975,0.001994,0.002993,0.002991,0.001995,0.002992,0.0027925,647.34,444
6,B,200,200,(13.3333 186.667),(186.667 13.3333),0.00399,0.003987,0.00399,0.003994,0.003949,0.002992,0.003991,0.003989,0.003991,0.004984,0.0039857,833.667,478
